Gene Name,Upregulated,Downregulated,Max
NAXD,0.5410547256469727,0.5646916627883911,0.5646916627883911
PEX11B,0.5410547256469727,0.5646835565567017,0.5646835565567017
SECISBP2,0.5646412968635559,0.5455867052078247,0.5646412968635559
KIF1B,0.5646310448646545,0.5410547256469727,0.5646310448646545
TGS1,0.541728675365448,0.5646113157272339,0.5646113157272339
LBHD1,0.56460040807724,0.5346359610557556,0.56460040807724
GPX1,0.5630269050598145,0.5645948648452759,0.5645948648452759
SORT1,0.5645913481712341,0.5410547256469727,0.5645913481712341
PTRH2,0.5645827054977417,0.5410547256469727,0.5645827054977417
HPRT1,0.564566433429718,0.5410849452018738,0.564566433429718
PPWD1,0.5421480536460876,0.5645555853843689,0.5645555853843689
SLC25A36,0.5416247844696045,0.5645429491996765,0.5645429491996765
TUBA4A,0.5410547256469727,0.5645228028297424,0.5645228028297424
TXNDC5,0.5481868982315063,0.5645191073417664,0.5645191073417664
MFHAS1,0.5644989013671875,0.5394368767738342,0.5644989013671875
HNRNPM,0.5644945502281189,0.5233544111251831,0.5644945502281189
RNASEH1,0.4634169042110443,0.5644680261611938,0.5644680261611938
ITPKB,0.5410547256469727,0.5644626021385193,0.5644626021385193
SPATA2L,0.5410547256469727,0.5644540786743164,0.5644540786743164
PSMB10,0.5410547256469727,0.5644491314888,0.5644491314888
STAT5A,0.5410547256469727,0.5644435882568359,0.5644435882568359
CTDSP1,0.5410547256469727,0.5644431114196777,0.5644431114196777
TMCC1,0.5471106767654419,0.5644195675849915,0.5644195675849915
AATF,0.5644055008888245,0.5411471724510193,0.5644055008888245
MOSPD2,0.5643804669380188,0.5410547256469727,0.5643804669380188
MAP2K5,0.5643489956855774,0.5410547256469727,0.5643489956855774
P4HB,0.5643325448036194,0.5410547256469727,0.5643325448036194
TAOK1,0.5422050952911377,0.5642962455749512,0.5642962455749512
AKR1B1,0.5380760431289673,0.5642712116241455,0.5642712116241455
TNFAIP2,0.5410547256469727,0.5642296075820923,0.5642296075820923
TMEM30A,0.5338993072509766,0.564226508140564,0.564226508140564
EIF6,0.5410547256469727,0.5642205476760864,0.5642205476760864
AK1,0.5410547256469727,0.5642188191413879,0.5642188191413879
TNFRSF10C,0.5641900300979614,0.5410547256469727,0.5641900300979614
SURF1,0.5641770362854004,0.5410547256469727,0.5641770362854004
TOMM7,0.5641513466835022,0.5410547256469727,0.5641513466835022
MRPL42,0.5641425848007202,0.5410547256469727,0.5641425848007202
MTCH1,0.5641337037086487,0.5410547256469727,0.5641337037086487
HNRNPA1P10,0.5641154050827026,0.5416247844696045,0.5641154050827026
CRYZL1,0.5641096234321594,0.5410547256469727,0.5641096234321594
KIDINS220,0.5554956197738647,0.5641056895256042,0.5641056895256042
FBXO46,0.5410547256469727,0.5640703439712524,0.5640703439712524
POP7,0.5445281863212585,0.5640687346458435,0.5640687346458435
COG8,0.564060389995575,0.500791072845459,0.564060389995575
DLD,0.5232449173927307,0.5640315413475037,0.5640315413475037
TM2D3,0.5477629899978638,0.5640262961387634,0.5640262961387634
WBP1L,0.5410547256469727,0.5640202760696411,0.5640202760696411
TUBD1,0.5410547256469727,0.5640170574188232,0.5640170574188232
NF2,0.5640127658843994,0.5219419002532959,0.5640127658843994
KYNU,0.5640091300010681,0.5410547256469727,0.5640091300010681
DIAPH2,0.5639981627464294,0.5433320999145508,0.5639981627464294
MCM7,0.5639975070953369,0.5410547256469727,0.5639975070953369
TALDO1,0.5639955401420593,0.5480353832244873,0.5639955401420593
PRDM4,0.5639456510543823,0.5410547256469727,0.5639456510543823
EIF3A,0.563940703868866,0.5322005748748779,0.563940703868866
SMAD2,0.5410547256469727,0.5639383792877197,0.5639383792877197
ACSL3,0.5639205574989319,0.5592182874679565,0.5639205574989319
PSMB3,0.5639156103134155,0.5416603088378906,0.5639156103134155
EIF2AK3,0.5639081597328186,0.5445122122764587,0.5639081597328186
RARA,0.5410547256469727,0.5639057755470276,0.5639057755470276
MRFAP1L1,0.5410547256469727,0.5639055371284485,0.5639055371284485
DDX46,0.5410547256469727,0.563901424407959,0.563901424407959
TPD52,0.5638968348503113,0.5421072840690613,0.5638968348503113
HIKESHI,0.5410547256469727,0.5638825297355652,0.5638825297355652
MTR,0.5638660192489624,0.5397270917892456,0.5638660192489624
ANKRD10,0.5638604164123535,0.5366399884223938,0.5638604164123535
EPRS,0.5638132691383362,0.4358632564544678,0.5638132691383362
AGA,0.46306121349334717,0.5637350678443909,0.5637350678443909
ATP5MC1,0.5410547256469727,0.563718855381012,0.563718855381012
DNAJC7,0.5637129545211792,0.5410547256469727,0.5637129545211792
CBFB,0.5410547256469727,0.5637083649635315,0.5637083649635315
RBM47,0.5410547256469727,0.5637029409408569,0.5637029409408569
TNPO2,0.5410547256469727,0.5636996626853943,0.5636996626853943
POGLUT1,0.5425772666931152,0.5636952519416809,0.5636952519416809
ADPRM,0.5405569672584534,0.5636814832687378,0.5636814832687378
STRADA,0.5636776089668274,0.5410547256469727,0.5636776089668274
TOMM20,0.5636763572692871,0.5410547256469727,0.5636763572692871
DCAF16,0.5517805218696594,0.563665509223938,0.563665509223938
SLC35A2,0.5410547256469727,0.5636447668075562,0.5636447668075562
METTL3,0.5636305212974548,0.5542206764221191,0.5636305212974548
MFSD6,0.5460293292999268,0.5635985732078552,0.5635985732078552
DDHD2,0.5635771155357361,0.5410547256469727,0.5635771155357361
LTA4H,0.563565731048584,0.5522966384887695,0.563565731048584
TRMT13,0.540550172328949,0.5635504722595215,0.5635504722595215
PPP1R11,0.5635477900505066,0.5410547256469727,0.5635477900505066
PELO,0.5635367631912231,0.5456323623657227,0.5635367631912231
ABHD17A,0.5416247844696045,0.5635358691215515,0.5635358691215515
ABCA7,0.5240681171417236,0.5635178089141846,0.5635178089141846
HARS2,0.5410547256469727,0.5635141730308533,0.5635141730308533
DCTN3,0.5635008215904236,0.5410547256469727,0.5635008215904236
N4BP2L2,0.5634749531745911,0.5410547256469727,0.5634749531745911
SLC25A40,0.5634616017341614,0.5410547256469727,0.5634616017341614
GFOD1,0.5410547256469727,0.5634610056877136,0.5634610056877136
MAPKAP1,0.5634340643882751,0.5338876843452454,0.5634340643882751
HSD17B4,0.563420295715332,0.5410547256469727,0.563420295715332
COPA,0.5415735840797424,0.5634025931358337,0.5634025931358337
CRLF3,0.5410547256469727,0.5633989572525024,0.5633989572525024
SETX,0.5410547256469727,0.5633885264396667,0.5633885264396667
PHC1,0.5410547256469727,0.5633628964424133,0.5633628964424133
SECTM1,0.563361406326294,0.5410547256469727,0.563361406326294
NUP88,0.5633504986763,0.5410547256469727,0.5633504986763
CLPX,0.5410547256469727,0.5633136034011841,0.5633136034011841
LRRC37A2,0.5498901605606079,0.5633034706115723,0.5633034706115723
CHCHD3,0.5410547256469727,0.5632975697517395,0.5632975697517395
PNMA1,0.5507965087890625,0.5632948279380798,0.5632948279380798
RNF167,0.5632879734039307,0.5414513945579529,0.5632879734039307
APLP2,0.5632668137550354,0.5410547256469727,0.5632668137550354
NKIRAS2,0.5632591843605042,0.5410547256469727,0.5632591843605042
SCAF4,0.5447968244552612,0.563256025314331,0.563256025314331
RPS21,0.5632517337799072,0.4863380193710327,0.5632517337799072
FUS,0.5632476806640625,0.5476418733596802,0.5632476806640625
GALNT3,0.5632440447807312,0.5410547256469727,0.5632440447807312
PCNA,0.5632414817810059,0.5313404202461243,0.5632414817810059
SNRPD1,0.5632296204566956,0.5423014760017395,0.5632296204566956
CHMP2A,0.563223659992218,0.5410547256469727,0.563223659992218
CYB5R4,0.5410547256469727,0.5632161498069763,0.5632161498069763
ARL6IP5,0.563209593296051,0.5410547256469727,0.563209593296051
ATP6V1H,0.5185396075248718,0.5632035136222839,0.5632035136222839
ADD1,0.5631547570228577,0.5410547256469727,0.5631547570228577
LYRM2,0.5631498694419861,0.5282143950462341,0.5631498694419861
MTA1,0.5410547256469727,0.5631478428840637,0.5631478428840637
ARPC1B,0.563145637512207,0.5443053245544434,0.563145637512207
GTF2A1,0.5631443858146667,0.5483911633491516,0.5631443858146667
SF3A2,0.5631009340286255,0.5410547256469727,0.5631009340286255
ARID1A,0.5630892515182495,0.5441391468048096,0.5630892515182495
ZNF407,0.5630761981010437,0.5410547256469727,0.5630761981010437
PPP2R3C,0.5630542635917664,0.5608628988265991,0.5630542635917664
RMI1,0.5630220770835876,0.5413685441017151,0.5630220770835876
SPCS3,0.5630068778991699,0.5169606804847717,0.5630068778991699
RAD23A,0.5410547256469727,0.5629936456680298,0.5629936456680298
ADPGK,0.5422369241714478,0.5629758834838867,0.5629758834838867
JOSD1,0.5406634211540222,0.5629512667655945,0.5629512667655945
CD302,0.5629469752311707,0.5463875532150269,0.5629469752311707
DSC2,0.5438961386680603,0.5629444122314453,0.5629444122314453
GAB2,0.5410547256469727,0.5629379749298096,0.5629379749298096
ZNF263,0.5298463702201843,0.5629304051399231,0.5629304051399231
GABARAPL2,0.5410547256469727,0.562911868095398,0.562911868095398
COX15,0.5410547256469727,0.562889814376831,0.562889814376831
TM9SF3,0.5410547256469727,0.5628433227539062,0.5628433227539062
BRD9,0.5628296732902527,0.5452060103416443,0.5628296732902527
UBA2,0.5410547256469727,0.5628196001052856,0.5628196001052856
SON,0.5410547256469727,0.5628102421760559,0.5628102421760559
DNAJC24,0.5410547256469727,0.562782883644104,0.562782883644104
VWA8,0.562777578830719,0.5498833656311035,0.562777578830719
ADIPOR1,0.5410547256469727,0.562771737575531,0.562771737575531
TRIM24,0.562764585018158,0.5410547256469727,0.562764585018158
MTMR11,0.5410547256469727,0.5627360343933105,0.5627360343933105
TPR,0.5627334117889404,0.531650185585022,0.5627334117889404
GBE1,0.562722384929657,0.5264455676078796,0.562722384929657
SLC25A44,0.5627144575119019,0.5384630560874939,0.5627144575119019
RBM23,0.5352450013160706,0.5627096891403198,0.5627096891403198
NCOR2,0.5577962398529053,0.5627080202102661,0.5627080202102661
HBP1,0.5627017021179199,0.4960510730743408,0.5627017021179199
SOS1,0.5410547256469727,0.5626891255378723,0.5626891255378723
NSD3,0.5626683235168457,0.4839000999927521,0.5626683235168457
AKIP1,0.5513830184936523,0.5626487135887146,0.5626487135887146
PAFAH1B1,0.5410547256469727,0.5626428127288818,0.5626428127288818
ENSA,0.5626330375671387,0.5516666173934937,0.5626330375671387
CLN3,0.5626285076141357,0.5446707606315613,0.5626285076141357
MFNG,0.5410547256469727,0.5626119375228882,0.5626119375228882
ARPP19,0.5410547256469727,0.5625916123390198,0.5625916123390198
TMCO3,0.5625897645950317,0.5410547256469727,0.5625897645950317
ELF1,0.5431209802627563,0.5625821948051453,0.5625821948051453
EID1,0.5625728964805603,0.5154191851615906,0.5625728964805603
ZNF274,0.5410547256469727,0.5625408291816711,0.5625408291816711
SYF2,0.5625301003456116,0.5453184843063354,0.5625301003456116
PTPN1,0.5416247844696045,0.562504768371582,0.562504768371582
MPP1,0.5624890923500061,0.5437895655632019,0.5624890923500061
ITFG2,0.5624827742576599,0.5410547256469727,0.5624827742576599
DDX23,0.5410547256469727,0.5624810457229614,0.5624810457229614
BABAM2,0.5410547256469727,0.5624779462814331,0.5624779462814331
MARCH8,0.5422423481941223,0.562468945980072,0.562468945980072
OXR1,0.56245356798172,0.5467514991760254,0.56245356798172
ARPC2,0.5421324372291565,0.5624417066574097,0.5624417066574097
IRAK1,0.5410547256469727,0.5624390840530396,0.5624390840530396
GLT8D1,0.5624375343322754,0.5410547256469727,0.5624375343322754
DHX15,0.5410547256469727,0.5624314546585083,0.5624314546585083
MANBA,0.562418520450592,0.5410547256469727,0.562418520450592
PRRC1,0.5417234301567078,0.5623974800109863,0.5623974800109863
KLHL7,0.562381386756897,0.5410547256469727,0.562381386756897
IGBP1,0.5623812675476074,0.5410547256469727,0.5623812675476074
INTS11,0.562371015548706,0.5410547256469727,0.562371015548706
PRKAB1,0.5623430609703064,0.5415559411048889,0.5623430609703064
MIEF1,0.5623399019241333,0.5410547256469727,0.5623399019241333
OXSR1,0.5623306035995483,0.5410547256469727,0.5623306035995483
RACK1,0.5418372750282288,0.5623299479484558,0.5623299479484558
SERTAD2,0.5623241066932678,0.5412564873695374,0.5623241066932678
EIF3B,0.5470542311668396,0.5622897744178772,0.5622897744178772
DCLRE1C,0.5481772422790527,0.5622705817222595,0.5622705817222595
PRKCH,0.5622581243515015,0.5410547256469727,0.5622581243515015
PI3,0.562248170375824,0.5410547256469727,0.562248170375824
NAIP,0.5476438999176025,0.5622342228889465,0.5622342228889465
PUM1,0.5410547256469727,0.5622227787971497,0.5622227787971497
DESI2,0.5432080030441284,0.5622103810310364,0.5622103810310364
NUP107,0.5414753556251526,0.5621646642684937,0.5621646642684937
SNUPN,0.5621572136878967,0.5410547256469727,0.5621572136878967
WLS,0.5621358752250671,0.5498883128166199,0.5621358752250671
GRB10,0.5621352791786194,0.5340931415557861,0.5621352791786194
SLC31A2,0.543340265750885,0.5621346831321716,0.5621346831321716
CSNK1G1,0.5410547256469727,0.5621311068534851,0.5621311068534851
TFAM,0.5410547256469727,0.5621244311332703,0.5621244311332703
LIG1,0.5067875981330872,0.5621182918548584,0.5621182918548584
PPP1CA,0.5621049404144287,0.5410547256469727,0.5621049404144287
TAP1,0.5620911717414856,0.5226699709892273,0.5620911717414856
RASA1,0.5620641708374023,0.5410547256469727,0.5620641708374023
PRKAR2A,0.5410547256469727,0.5619234442710876,0.5619234442710876
ADAM19,0.5410547256469727,0.5619210004806519,0.5619210004806519
EIF4A2,0.5410547256469727,0.5619094371795654,0.5619094371795654
BTG1,0.556406557559967,0.5619048476219177,0.5619048476219177
BCL2L13,0.5410547256469727,0.5618969202041626,0.5618969202041626
WDR33,0.5228487849235535,0.561882734298706,0.561882734298706
CLEC7A,0.561878502368927,0.5418118834495544,0.561878502368927
MAPK1IP1L,0.5414536595344543,0.5618492960929871,0.5618492960929871
PLEKHF2,0.5618452429771423,0.5497208833694458,0.5618452429771423
SOS2,0.557780921459198,0.5618252158164978,0.5618252158164978
OXCT1,0.5618179440498352,0.5605798959732056,0.5618179440498352
GLTP,0.5485308766365051,0.5618141889572144,0.5618141889572144
REPIN1,0.5407088398933411,0.5618112087249756,0.5618112087249756
PPM1A,0.5618054866790771,0.5410547256469727,0.5618054866790771
ANP32A,0.5618036985397339,0.5227760672569275,0.5618036985397339
DHRS4,0.561799943447113,0.5410547256469727,0.561799943447113
LSG1,0.5410547256469727,0.5617985725402832,0.5617985725402832
ESRRA,0.5617979764938354,0.5224735736846924,0.5617979764938354
RING1,0.561784565448761,0.5281161069869995,0.561784565448761
STRAP,0.5410547256469727,0.5617808699607849,0.5617808699607849
UBN1,0.5452867746353149,0.5617770552635193,0.5617770552635193
ELAC2,0.5410547256469727,0.5617685914039612,0.5617685914039612
CYB5R1,0.5410547256469727,0.5617629885673523,0.5617629885673523
POLR2I,0.5617616176605225,0.5404931902885437,0.5617616176605225
NDUFB8,0.5410547256469727,0.5617512464523315,0.5617512464523315
ZBTB44,0.5617052316665649,0.535833477973938,0.5617052316665649
AKAP1,0.5410547256469727,0.5616919994354248,0.5616919994354248
HMGN4,0.5410547256469727,0.5616810321807861,0.5616810321807861
SDHA,0.5616328716278076,0.5331600308418274,0.5616328716278076
TRAPPC8,0.5616270899772644,0.5374457240104675,0.5616270899772644
RPL37,0.5410547256469727,0.5616009831428528,0.5616009831428528
EIF4B,0.5425078272819519,0.5615836977958679,0.5615836977958679
MAP3K1,0.5615826845169067,0.5405756235122681,0.5615826845169067
SMPDL3A,0.5615624189376831,0.5441455841064453,0.5615624189376831
TJAP1,0.561562180519104,0.5426960587501526,0.561562180519104
MR1,0.5410547256469727,0.5615600943565369,0.5615600943565369
SUGP2,0.5410547256469727,0.5615515112876892,0.5615515112876892
UBE2H,0.5428822040557861,0.5615473985671997,0.5615473985671997
SPG11,0.5615410804748535,0.5410547256469727,0.5615410804748535
SQSTM1,0.5410547256469727,0.5615211129188538,0.5615211129188538
KLHL21,0.5422428250312805,0.5615143179893494,0.5615143179893494
AGAP6,0.5246703624725342,0.5615087747573853,0.5615087747573853
RBM42,0.5410547256469727,0.5615044236183167,0.5615044236183167
TAF1D,0.5410547256469727,0.5615020990371704,0.5615020990371704
PPP1R12A,0.5615013241767883,0.5410547256469727,0.5615013241767883
SCAP,0.5453935265541077,0.5614849925041199,0.5614849925041199
MTIF2,0.5614694952964783,0.515829861164093,0.5614694952964783
LCOR,0.5614677667617798,0.5410547256469727,0.5614677667617798
TRRAP,0.5614639520645142,0.5421113967895508,0.5614639520645142
SPIN1,0.5448169112205505,0.5614511370658875,0.5614511370658875
CLK4,0.5614437460899353,0.5410547256469727,0.5614437460899353
FCGRT,0.5223513245582581,0.5614398121833801,0.5614398121833801
MAP3K7,0.5614387392997742,0.5410547256469727,0.5614387392997742
MAU2,0.5449449419975281,0.5613978505134583,0.5613978505134583
GALC,0.5410547256469727,0.5613871812820435,0.5613871812820435
ZBTB7B,0.5410547256469727,0.5613824129104614,0.5613824129104614
CSTF2,0.5410547256469727,0.5613734126091003,0.5613734126091003
PPP2CA,0.5410547256469727,0.5613646507263184,0.5613646507263184
APOL3,0.5410547256469727,0.5613612532615662,0.5613612532615662
MMS19,0.5410547256469727,0.5613477826118469,0.5613477826118469
DYNLRB1,0.5613231062889099,0.5410547256469727,0.5613231062889099
JPT1,0.5389963984489441,0.561320424079895,0.561320424079895
HNRNPH1,0.5612967014312744,0.5304846167564392,0.5612967014312744
SLBP,0.5432610511779785,0.5612875819206238,0.5612875819206238
MRPS33,0.5612715482711792,0.5410547256469727,0.5612715482711792
LRPPRC,0.5612505078315735,0.5334832668304443,0.5612505078315735
MLEC,0.5612459778785706,0.5385593771934509,0.5612459778785706
CNDP2,0.5410547256469727,0.5612397193908691,0.5612397193908691
FOXN2,0.5418304204940796,0.5612379908561707,0.5612379908561707
RNF34,0.5612346529960632,0.5482168197631836,0.5612346529960632
TSTD2,0.5410547256469727,0.561227023601532,0.561227023601532
EVI5,0.5410547256469727,0.5612158179283142,0.5612158179283142
GBP2,0.5612097978591919,0.5410547256469727,0.5612097978591919
FRY,0.5612017512321472,0.5359918475151062,0.5612017512321472
LPIN2,0.5410547256469727,0.5612012147903442,0.5612012147903442
RTL10,0.5450646281242371,0.561185359954834,0.561185359954834
UBE3C,0.5410547256469727,0.561179518699646,0.561179518699646
FOXJ2,0.5611596703529358,0.5410547256469727,0.5611596703529358
IL1R1,0.545215904712677,0.5611288547515869,0.5611288547515869
ULK1,0.5611286163330078,0.5419929623603821,0.5611286163330078
POLR2B,0.5410547256469727,0.5611178874969482,0.5611178874969482
MPZL1,0.5438663959503174,0.5611053705215454,0.5611053705215454
MAPK14,0.5611034631729126,0.5421735048294067,0.5611034631729126
ACAP2,0.5430519580841064,0.5611011981964111,0.5611011981964111
KIFAP3,0.5410547256469727,0.5610963702201843,0.5610963702201843
NDUFS5,0.561082124710083,0.5216178297996521,0.561082124710083
CUL4A,0.5422433614730835,0.5610579252243042,0.5610579252243042
AP2A2,0.5610247850418091,0.5410547256469727,0.5610247850418091
IL6ST,0.5410547256469727,0.5610107183456421,0.5610107183456421
GHITM,0.5410547256469727,0.5609952807426453,0.5609952807426453
MDH1,0.560986340045929,0.5416787266731262,0.560986340045929
AGGF1,0.5410547256469727,0.5609850287437439,0.5609850287437439
GTF2F1,0.560973048210144,0.5311561822891235,0.560973048210144
ME2,0.5609729886054993,0.5386629104614258,0.5609729886054993
RABGAP1L,0.5609692931175232,0.5410547256469727,0.5609692931175232
PRPF8,0.5416263937950134,0.5609563589096069,0.5609563589096069
DBNDD2,0.560933530330658,0.5437747240066528,0.560933530330658
ADA2,0.5609179735183716,0.5410547256469727,0.5609179735183716
CIRBP,0.5410547256469727,0.5609169006347656,0.5609169006347656
CAPN1,0.5609004497528076,0.5410547256469727,0.5609004497528076
PTEN,0.5608945488929749,0.5410547256469727,0.5608945488929749
PGP,0.5410547256469727,0.5608862042427063,0.5608862042427063
TMEM140,0.5608822107315063,0.5272330641746521,0.5608822107315063
RSAD1,0.5410547256469727,0.5608787536621094,0.5608787536621094
PSME4,0.5608681440353394,0.5187973380088806,0.5608681440353394
MTF2,0.5608674883842468,0.5436162948608398,0.5608674883842468
FOXJ3,0.5410547256469727,0.5608604550361633,0.5608604550361633
PAK1,0.5608580708503723,0.5312697887420654,0.5608580708503723
CXCL1,0.5578621625900269,0.560845136642456,0.560845136642456
IRF9,0.5608183145523071,0.5410547256469727,0.5608183145523071
SFSWAP,0.5608095526695251,0.5428784489631653,0.5608095526695251
NDST1,0.5607378482818604,0.5170816779136658,0.5607378482818604
SMARCD1,0.5410547256469727,0.5607222318649292,0.5607222318649292
LMAN2L,0.5607067346572876,0.5410547256469727,0.5607067346572876
APMAP,0.560703694820404,0.5410547256469727,0.560703694820404
C11orf24,0.5606966018676758,0.5000040531158447,0.5606966018676758
RPL14,0.5416247844696045,0.5606874823570251,0.5606874823570251
ACTG1,0.5410547256469727,0.5606732964515686,0.5606732964515686
DOCK9,0.5410547256469727,0.5606724619865417,0.5606724619865417
RPS9,0.5606614947319031,0.4596589505672455,0.5606614947319031
DNAAF5,0.5485948920249939,0.5606569647789001,0.5606569647789001
GLB1,0.5606430768966675,0.5410547256469727,0.5606430768966675
RABGAP1,0.5433180332183838,0.5606428980827332,0.5606428980827332
PMM2,0.5606421232223511,0.5410547256469727,0.5606421232223511
LPXN,0.5410547256469727,0.5606362819671631,0.5606362819671631
CPD,0.5606282949447632,0.5410547256469727,0.5606282949447632
YY1AP1,0.560620903968811,0.5319802761077881,0.560620903968811
NTAN1,0.560600757598877,0.5410547256469727,0.560600757598877
VPS35,0.5460909008979797,0.560595691204071,0.560595691204071
TOPBP1,0.5605931878089905,0.5410547256469727,0.5605931878089905
RETREG3,0.5410547256469727,0.5605794787406921,0.5605794787406921
CAMKK2,0.5605475902557373,0.5410547256469727,0.5605475902557373
SYNGR1,0.5605255365371704,0.5417983531951904,0.5605255365371704
RAP2A,0.5605002641677856,0.5410547256469727,0.5605002641677856
CXorf40B,0.5439354777336121,0.5605000257492065,0.5605000257492065
SLC38A2,0.5410547256469727,0.5604982376098633,0.5604982376098633
DNAJB2,0.5604944825172424,0.5514596700668335,0.5604944825172424
WDR6,0.5410547256469727,0.5604867339134216,0.5604867339134216
ING3,0.5410547256469727,0.5604824423789978,0.5604824423789978
LCMT1,0.5604811906814575,0.5117278099060059,0.5604811906814575
SAMHD1,0.5410547256469727,0.5604698061943054,0.5604698061943054
ARIH2,0.5410547256469727,0.5604533553123474,0.5604533553123474
THBD,0.5604487061500549,0.5436060428619385,0.5604487061500549
TMX1,0.5604468584060669,0.5410547256469727,0.5604468584060669
NUP98,0.5427860617637634,0.5603876709938049,0.5603876709938049
FBXO9,0.5410547256469727,0.5603809356689453,0.5603809356689453
MTSS1,0.560367226600647,0.503799319267273,0.560367226600647
POLR2L,0.5416247844696045,0.5603417754173279,0.5603417754173279
LTB4R,0.5603378415107727,0.5410547256469727,0.5603378415107727
ZNF428,0.5410547256469727,0.5603258609771729,0.5603258609771729
PPP1R12B,0.5410547256469727,0.5603054761886597,0.5603054761886597
DYNC1LI2,0.5602993369102478,0.5410547256469727,0.5602993369102478
ATF7IP,0.5602478384971619,0.46761879324913025,0.5602478384971619
FASTKD2,0.5421653389930725,0.5602308511734009,0.5602308511734009
NUCKS1,0.5441803336143494,0.5602211952209473,0.5602211952209473
SELENBP1,0.5495104789733887,0.5602116584777832,0.5602116584777832
UQCRFS1,0.5269231200218201,0.5602065324783325,0.5602065324783325
DMAC2,0.5601919889450073,0.5408837795257568,0.5601919889450073
MAPKAPK2,0.560188889503479,0.542733907699585,0.560188889503479
PRR5L,0.5601648688316345,0.5521020889282227,0.5601648688316345
EED,0.5410547256469727,0.5601635575294495,0.5601635575294495
NOMO2,0.5601536631584167,0.54150390625,0.5601536631584167
SMC3,0.5410547256469727,0.5601470470428467,0.5601470470428467
LAPTM4A,0.5410547256469727,0.5601354837417603,0.5601354837417603
ARFGEF1,0.5601305365562439,0.5410547256469727,0.5601305365562439
TMEM106B,0.5410547256469727,0.5601207613945007,0.5601207613945007
TECR,0.5410547256469727,0.5600929856300354,0.5600929856300354
CASP4,0.5600780844688416,0.5410547256469727,0.5600780844688416
APH1B,0.5600628852844238,0.5456034541130066,0.5600628852844238
BST1,0.5600606203079224,0.5410547256469727,0.5600606203079224
APEX1,0.5410547256469727,0.5600535869598389,0.5600535869598389
ASTE1,0.5600497126579285,0.5464943647384644,0.5600497126579285
LYRM9,0.5600476264953613,0.541820228099823,0.5600476264953613
ILRUN,0.5427003502845764,0.5600191354751587,0.5600191354751587
ELK4,0.5600151419639587,0.5119276642799377,0.5600151419639587
PCNX1,0.5600072145462036,0.5514467358589172,0.5600072145462036
UBXN6,0.5599771738052368,0.5587784051895142,0.5599771738052368
CUL5,0.5417746901512146,0.5599437952041626,0.5599437952041626
ANKRD28,0.5599220991134644,0.5410547256469727,0.5599220991134644
PIGV,0.5328742861747742,0.5599150657653809,0.5599150657653809
ZNF143,0.5598902702331543,0.5395966172218323,0.5598902702331543
SRSF1,0.546157956123352,0.5598819851875305,0.5598819851875305
ATF7IP2,0.5598794221878052,0.5410547256469727,0.5598794221878052
KIF1BP,0.5458540916442871,0.5598781704902649,0.5598781704902649
NAA50,0.5282941460609436,0.5598523616790771,0.5598523616790771
TMEM8A,0.5410547256469727,0.5598399639129639,0.5598399639129639
DIDO1,0.5410547256469727,0.5598323345184326,0.5598323345184326
GTPBP4,0.5598297119140625,0.5416419506072998,0.5598297119140625
MTRF1L,0.559824526309967,0.5353507995605469,0.559824526309967
KAT7,0.5598117709159851,0.5304240584373474,0.5598117709159851
NUP153,0.5423678159713745,0.559782862663269,0.559782862663269
RGS10,0.5597610473632812,0.5374537706375122,0.5597610473632812
FASTK,0.5410547256469727,0.5597534775733948,0.5597534775733948
CEBPA,0.5597527623176575,0.5414113402366638,0.5597527623176575
PCMTD2,0.5410547256469727,0.5597379803657532,0.5597379803657532
NPIPB3,0.5597341060638428,0.545727014541626,0.5597341060638428
NUBP1,0.5597248077392578,0.5410547256469727,0.5597248077392578
GMFB,0.5597169399261475,0.5410547256469727,0.5597169399261475
ACOT9,0.559704065322876,0.5410547256469727,0.559704065322876
RMND5A,0.5459120273590088,0.5596903562545776,0.5596903562545776
SIGMAR1,0.5596891641616821,0.5410547256469727,0.5596891641616821
COA3,0.559659481048584,0.5410547256469727,0.559659481048584
CSGALNACT2,0.5596483945846558,0.5410547256469727,0.5596483945846558
DDX56,0.5596376061439514,0.5374446511268616,0.5596376061439514
TGFBR3,0.5447008609771729,0.5596066117286682,0.5596066117286682
WDR26,0.5410547256469727,0.5595871806144714,0.5595871806144714
KIF2A,0.5409855246543884,0.5595771670341492,0.5595771670341492
APH1A,0.5215638875961304,0.5595446825027466,0.5595446825027466
EEF1A1,0.5416882634162903,0.5595324635505676,0.5595324635505676
LYPLA1,0.5456729531288147,0.5595221519470215,0.5595221519470215
IQGAP1,0.5595017671585083,0.5410547256469727,0.5595017671585083
DIMT1,0.5594939589500427,0.5410547256469727,0.5594939589500427
PPP1CB,0.5594927072525024,0.5410547256469727,0.5594927072525024
LAMP2,0.5453886985778809,0.5594911575317383,0.5594911575317383
MKLN1,0.5594761967658997,0.5445335507392883,0.5594761967658997
COPS3,0.42206430435180664,0.5594717264175415,0.5594717264175415
CHST15,0.5411397814750671,0.5594483017921448,0.5594483017921448
AKIRIN2,0.5594448447227478,0.5410547256469727,0.5594448447227478
EEF1D,0.5594419240951538,0.5213651657104492,0.5594419240951538
GTF2E2,0.527691125869751,0.5594077110290527,0.5594077110290527
RNH1,0.5593705177307129,0.5229532122612,0.5593705177307129
E2F2,0.5593576431274414,0.5529777407646179,0.5593576431274414
SRSF11,0.5410547256469727,0.5593410730361938,0.5593410730361938
